book,category_path,filename,ext,usage,size_bytes,size_mb,width,height,orientation,size_bucket,suggested_role,subject_hits,relative_path,status,art_tag,notes
5 Parsecs Core Rulebook,Art/psd/Weapons,Twin Hornets.psd,psd,source,6006037,5.73,,,,,uncategorized,,5 Parsecs Core Rulebook/Art/psd/Weapons/Twin Hornets.psd,untriaged,,
5 Parsecs Core Rulebook,Art/psd/Weapons,Weapon_FlameThrower.psd,psd,source,16286310,15.53,,,,,uncategorized,,5 Parsecs Core Rulebook/Art/psd/Weapons/Weapon_FlameThrower.psd,untriaged,,
5 Parsecs Core Rulebook,Art/psd/Weapons,Weapon_Raptor.psd,psd,source,9227979,8.8,,,,,uncategorized,,5 Parsecs Core Rulebook/Art/psd/Weapons/Weapon_Raptor.psd,untriaged,,
5 Parsecs Core Rulebook,Art/psd/Weapons,Weapon_Summoner.psd,psd,source,11201355,10.68,,,,,uncategorized,,5 Parsecs Core Rulebook/Art/psd/Weapons/Weapon_Summoner.psd,untriaged,,
5 Parsecs Core Rulebook,Art/psd/Weapons,Weapon__HarriganStub.psd,psd,source,7950115,7.58,,,,,uncategorized,,5 Parsecs Core Rulebook/Art/psd/Weapons/Weapon__HarriganStub.psd,untriaged,,
5 Parsecs Core Rulebook,Art/psd/Weapons,Weapon__OmegaPeacemaker.psd,psd,source,11834014,11.29,,,,,uncategorized,,5 Parsecs Core Rulebook/Art/psd/Weapons/Weapon__OmegaPeacemaker.psd,untriaged,,
5 Parsecs Core Rulebook,Borders,5PH_Borders_Blue Graphic Only_001w.ai,ai,source,345420,0.33,,,,,ui_chrome,,5 Parsecs Core Rulebook/Borders/5PH_Borders_Blue Graphic Only_001w.ai,untriaged,,
5 Parsecs Core Rulebook,Borders,5PH_Borders_Green Graphic Only_001w.ai,ai,source,345463,0.33,,,,,ui_chrome,,5 Parsecs Core Rulebook/Borders/5PH_Borders_Green Graphic Only_001w.ai,untriaged,,
5 Parsecs Core Rulebook,Borders,5PH_Borders_Orange Graphic Only_001w.ai,ai,source,346308,0.33,,,,,ui_chrome,,5 Parsecs Core Rulebook/Borders/5PH_Borders_Orange Graphic Only_001w.ai,untriaged,,
5 Parsecs Core Rulebook,Borders,5PH_Borders_Purple Graphic Only_001w.ai,ai,source,345654,0.33,,,,,ui_chrome,,5 Parsecs Core Rulebook/Borders/5PH_Borders_Purple Graphic Only_001w.ai,untriaged,,
5 Parsecs Core Rulebook,Borders,5PH_Borders_Red Graphic Only_001w.ai,ai,source,346089,0.33,,,,,ui_chrome,,5 Parsecs Core Rulebook/Borders/5PH_Borders_Red Graphic Only_001w.ai,untriaged,,
5 Parsecs Core Rulebook,Borders,5PH_Borders_White Graphic Only_001w.ai,ai,source,349044,0.33,,,,,ui_chrome,,5 Parsecs Core Rulebook/Borders/5PH_Borders_White Graphic Only_001w.ai,untriaged,,
5 Parsecs Core Rulebook,Borders,5PH_Borders_Yellow Graphic Only_001w.ai,ai,source,345318,0.33,,,,,ui_chrome,,5 Parsecs Core Rulebook/Borders/5PH_Borders_Yellow Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,5PH_Borders_Blue Graphic Only_001w.ai,ai,source,345420,0.33,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/5PH_Borders_Blue Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,5PH_Borders_Green Graphic Only_001w.ai,ai,source,345463,0.33,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/5PH_Borders_Green Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,5PH_Borders_Orange Graphic Only_001w.ai,ai,source,346308,0.33,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/5PH_Borders_Orange Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,5PH_Borders_Purple Graphic Only_001w.ai,ai,source,345654,0.33,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/5PH_Borders_Purple Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,5PH_Borders_Red Graphic Only_001w.ai,ai,source,346089,0.33,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/5PH_Borders_Red Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,5PH_Borders_White Graphic Only_001w.ai,ai,source,349044,0.33,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/5PH_Borders_White Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,5PH_Borders_Yellow Graphic Only_001w.ai,ai,source,345318,0.33,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/5PH_Borders_Yellow Graphic Only_001w.ai,untriaged,,
Compendium,Borders and Misc,FPFH_Compendium_Cover_Final_RGBa.pdf,pdf,source,857427,0.82,,,,,ui_chrome,cover_art,Other Books/Compendium/Borders and Misc/FPFH_Compendium_Cover_Final_RGBa.pdf,untriaged,,
Compendium,Borders and Misc,Logo_VIA Modiphius_Black.eps,eps,source,2845434,2.71,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/Logo_VIA Modiphius_Black.eps,untriaged,,
Compendium,Borders and Misc,Modiphius Logo_White_CMYK.ai,ai,source,1112050,1.06,,,,,ui_chrome,,Other Books/Compendium/Borders and Misc/Modiphius Logo_White_CMYK.ai,untriaged,,
Compendium,PNG/Ads,5LFB_3D_Book_ViaMod.png,png,ingame,6286238,6.0,6000,4000,landscape,scene_landscape,marketing_ignore,,Other Books/Compendium/PNG/Ads/5LFB_3D_Book_ViaMod.png,untriaged,,
Compendium,PNG/Ads,Battlespace Render Transparent.png,png,ingame,3902227,3.72,1911,2714,portrait,fullpage,marketing_ignore,tag:space_travel,Other Books/Compendium/PNG/Ads/Battlespace Render Transparent.png,untriaged,,
Compendium,PNG/Ads,Country Road Z Render.png,png,ingame,6125856,5.84,1777,2907,portrait,fullpage,marketing_ignore,,Other Books/Compendium/PNG/Ads/Country Road Z Render.png,untriaged,,
Compendium,PNG/Ads,FiveParsecs_EX_C.png,png,ingame,5088377,4.85,3139,3849,portrait,fullpage,marketing_ignore,,Other Books/Compendium/PNG/Ads/FiveParsecs_EX_C.png,untriaged,,
Compendium,PNG/Ads,Shadow Deep Render.png,png,ingame,6017493,5.74,1844,2907,portrait,fullpage,marketing_ignore,,Other Books/Compendium/PNG/Ads/Shadow Deep Render.png,untriaged,,
Compendium,PNG/Ads,Spider Attack COVER REV_300.png,png,ingame,33709435,32.15,6903,4402,landscape,scene_landscape,marketing_ignore,tag:battle_action;revision;cover_art,Other Books/Compendium/PNG/Ads/Spider Attack COVER REV_300.png,untriaged,,
Compendium,PNG/Ads,Spider Layer.png,png,ingame,10884995,10.38,3803,2882,landscape,scene_landscape,marketing_ignore,,Other Books/Compendium/PNG/Ads/Spider Layer.png,untriaged,,
Compendium,PNG/Characters,Psionic Concept_1.png,png,ingame,4480490,4.27,3499,4000,portrait,fullpage,portrait,species:psionic;concept_sheet,Other Books/Compendium/PNG/Characters/Psionic Concept_1.png,untriaged,,
Compendium,PNG/Characters,Rat Concept_1.png,png,ingame,6857442,6.54,3635,4000,square,fullpage,portrait,species:rat;concept_sheet,Other Books/Compendium/PNG/Characters/Rat Concept_1.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_11_Battle_Droids_concepts_.png,png,ingame,3204424,3.06,7656,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_11_Battle_Droids_concepts_.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_12_CoprSec_concepts_.png,png,ingame,1594009,1.52,3806,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_12_CoprSec_concepts_.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_14_Agents_concepts_.png,png,ingame,1068137,1.02,3806,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_14_Agents_concepts_.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_17_Infantry_laser_weapon_concepts_.png,png,ingame,1167868,1.11,3806,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_17_Infantry_laser_weapon_concepts_.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_17_Infantry_laser_weapon_concepts__1.png,png,ingame,1167868,1.11,3806,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_17_Infantry_laser_weapon_concepts__1.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_21_Five_Parsecs_weapon_conceptsheet_.png,png,ingame,3288044,3.14,9529,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_21_Five_Parsecs_weapon_conceptsheet_.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_21_Hand_Flame_pistol_concepts_.png,png,ingame,924302,0.88,3806,1839,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_21_Hand_Flame_pistol_concepts_.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_21_Hand_Flame_pistol_concepts__1.png,png,ingame,924302,0.88,3806,1839,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_21_Hand_Flame_pistol_concepts__1.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_21_Hand_Flame_pistol_concepts__2.png,png,ingame,923733,0.88,3806,1839,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_21_Hand_Flame_pistol_concepts__2.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Dec_7_Character_concepts_.png,png,ingame,3035952,2.9,7612,2043,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Dec_7_Character_concepts_.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Five Parsecs weapon concepts.png,png,ingame,2276968,2.17,8965,2070,landscape,scene_landscape,equipment_icon,concept_sheet,Other Books/Compendium/PNG/Concepts and Weapons/Five Parsecs weapon concepts.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Tein Stingers .png,png,ingame,509552,0.49,1528,968,landscape,misc,equipment_icon,,Other Books/Compendium/PNG/Concepts and Weapons/Tein Stingers .png,untriaged,,
Compendium,PNG/Concepts and Weapons,Twin Hornets green.png,png,ingame,446296,0.43,1528,968,landscape,misc,equipment_icon,,Other Books/Compendium/PNG/Concepts and Weapons/Twin Hornets green.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Weapon_FlameThrower.png,png,ingame,913560,0.87,3150,2070,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Concepts and Weapons/Weapon_FlameThrower.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Weapon_Raptor.png,png,ingame,674049,0.64,3150,2070,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Concepts and Weapons/Weapon_Raptor.png,untriaged,,
Compendium,PNG/Concepts and Weapons,Weapon__OmegaPeacemaker.png,png,ingame,832859,0.79,3150,2070,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Concepts and Weapons/Weapon__OmegaPeacemaker.png,untriaged,,
Compendium,PNG/Equipment,equip 1.png,png,ingame,5487462,5.23,4741,3500,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 1.png,untriaged,,
Compendium,PNG/Equipment,equip 2.png,png,ingame,1014446,0.97,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 2.png,untriaged,,
Compendium,PNG/Equipment,equip 3.png,png,ingame,2603100,2.48,4741,3500,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 3.png,untriaged,,
Compendium,PNG/Equipment,equip 4.png,png,ingame,1634988,1.56,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 4.png,untriaged,,
Compendium,PNG/Equipment,equip 5.png,png,ingame,875117,0.83,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 5.png,untriaged,,
Compendium,PNG/Equipment,equip 6.png,png,ingame,549670,0.52,820,1080,portrait,portrait_small,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 6.png,untriaged,,
Compendium,PNG/Equipment,equip 7.png,png,ingame,1747159,1.67,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 7.png,untriaged,,
Compendium,PNG/Equipment,equip 8.png,png,ingame,521238,0.5,1920,1080,landscape,scene_landscape,equipment_icon,,Other Books/Compendium/PNG/Equipment/equip 8.png,untriaged,,
Compendium,PNG/General Art,1 REV.png,png,ingame,22341891,21.31,6000,3231,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/1 REV.png,untriaged,,
Compendium,PNG/General Art,10 REV.png,png,ingame,31543588,30.08,6000,3375,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/10 REV.png,untriaged,,
Compendium,PNG/General Art,103.png,png,ingame,1490828,1.42,1470,2161,portrait,misc,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/103.png,untriaged,,
Compendium,PNG/General Art,11 REV.png,png,ingame,28908357,27.57,6000,3375,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/11 REV.png,untriaged,,
Compendium,PNG/General Art,11.png,png,ingame,2224908,2.12,1470,2161,portrait,misc,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/11.png,untriaged,,
Compendium,PNG/General Art,12.png,png,ingame,36982456,35.27,6000,3375,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/12.png,untriaged,,
Compendium,PNG/General Art,161.png,png,ingame,3722426,3.55,1470,2161,portrait,misc,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/161.png,untriaged,,
Compendium,PNG/General Art,2 REV.png,png,ingame,27366689,26.1,6000,3500,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/2 REV.png,untriaged,,
Compendium,PNG/General Art,2918.png,png,ingame,1877480,1.79,1470,2161,portrait,misc,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/2918.png,untriaged,,
Compendium,PNG/General Art,2Engineers.png,png,ingame,6866358,6.55,6000,3375,landscape,scene_landscape,scene,species:engineer,Other Books/Compendium/PNG/General Art/2Engineers.png,untriaged,,
Compendium,PNG/General Art,3 REV NEW 2.png,png,ingame,32033810,30.55,6000,3375,landscape,scene_landscape,scene,revision,Other Books/Compendium/PNG/General Art/3 REV NEW 2.png,untriaged,,
Compendium,PNG/General Art,4 REV NEW 2.png,png,ingame,23963549,22.85,6000,3375,landscape,scene_landscape,scene,revision,Other Books/Compendium/PNG/General Art/4 REV NEW 2.png,untriaged,,
Compendium,PNG/General Art,5 RENEW 2.png,png,ingame,36649112,34.95,6000,3375,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/5 RENEW 2.png,untriaged,,
Compendium,PNG/General Art,6 Rev NEW.png,png,ingame,29912845,28.53,6000,3429,landscape,scene_landscape,scene,revision,Other Books/Compendium/PNG/General Art/6 Rev NEW.png,untriaged,,
Compendium,PNG/General Art,7 REV.png,png,ingame,14952703,14.26,6000,3375,landscape,scene_landscape,scene,anonymous_page_export,Other Books/Compendium/PNG/General Art/7 REV.png,untriaged,,
Compendium,PNG/General Art,Ambush.png,png,ingame,6047678,5.77,6000,3375,landscape,scene_landscape,scene,tag:battle_action,Other Books/Compendium/PNG/General Art/Ambush.png,untriaged,,
Compendium,PNG/General Art,Breach.png,png,ingame,11961930,11.41,6000,4000,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Breach.png,untriaged,,
Compendium,PNG/General Art,Broken Ship.png,png,ingame,5701023,5.44,6000,3375,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Broken Ship.png,untriaged,,
Compendium,PNG/General Art,COVER ART FINAL 2.png,png,ingame,94008696,89.65,6000,8585,portrait,fullpage,scene,cover_art,Other Books/Compendium/PNG/General Art/COVER ART FINAL 2.png,untriaged,,
Compendium,PNG/General Art,Converted Engineer.png,png,ingame,6596574,6.29,6000,3375,landscape,scene_landscape,scene,species:engineer;species:converted,Other Books/Compendium/PNG/General Art/Converted Engineer.png,untriaged,,
Compendium,PNG/General Art,Converted_Attack_2.png,png,ingame,15084188,14.39,6000,3375,landscape,scene_landscape,scene,species:converted;tag:battle_action,Other Books/Compendium/PNG/General Art/Converted_Attack_2.png,untriaged,,
Compendium,PNG/General Art,DEC_8_Entrance_ revised.png,png,ingame,17396552,16.59,6000,3500,landscape,scene_landscape,scene,revision,Other Books/Compendium/PNG/General Art/DEC_8_Entrance_ revised.png,untriaged,,
Compendium,PNG/General Art,Dec_14_Lost_Avenue_2.png,png,ingame,20382961,19.44,6000,3888,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Dec_14_Lost_Avenue_2.png,untriaged,,
Compendium,PNG/General Art,Dec_17_intothecrowd_3.png,png,ingame,9246136,8.82,6000,3888,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Dec_17_intothecrowd_3.png,untriaged,,
Compendium,PNG/General Art,Dec_18_intothecrowd_5.png,png,ingame,21542417,20.54,6000,3888,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Dec_18_intothecrowd_5.png,untriaged,,
Compendium,PNG/General Art,Dec_9_Gambling_Hall-p19.png,png,ingame,6703758,6.39,6000,3500,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Dec_9_Gambling_Hall-p19.png,untriaged,,
Compendium,PNG/General Art,Discover_Freestyle.png,png,ingame,37299658,35.57,6000,3375,landscape,scene_landscape,scene,cover_art;freestyle_action,Other Books/Compendium/PNG/General Art/Discover_Freestyle.png,untriaged,,
Compendium,PNG/General Art,Feral 2 Pistol shot.png,png,ingame,5267921,5.02,6000,3375,landscape,scene_landscape,scene,species:feral,Other Books/Compendium/PNG/General Art/Feral 2 Pistol shot.png,untriaged,,
Compendium,PNG/General Art,Firefight.png,png,ingame,8547510,8.15,6000,3375,landscape,scene_landscape,scene,tag:ship_interior_damaged,Other Books/Compendium/PNG/General Art/Firefight.png,untriaged,,
Compendium,PNG/General Art,Halflong-Lurking-p5.6.png,png,ingame,37637594,35.89,6000,3375,landscape,scene_landscape,scene,tag:battle_aftermath_retreat,Other Books/Compendium/PNG/General Art/Halflong-Lurking-p5.6.png,untriaged,,
Compendium,PNG/General Art,I Got This.png,png,ingame,4492187,4.28,6000,3375,landscape,scene_landscape,scene,tag:battle_aftermath_victory,Other Books/Compendium/PNG/General Art/I Got This.png,untriaged,,
Compendium,PNG/General Art,IMG_20221218_004231_832.png,png,ingame,959620,0.92,1280,696,landscape,misc,scene,,Other Books/Compendium/PNG/General Art/IMG_20221218_004231_832.png,untriaged,,
Compendium,PNG/General Art,IMG_20221218_004238_655.png,png,ingame,367619,0.35,1395,1177,landscape,misc,scene,,Other Books/Compendium/PNG/General Art/IMG_20221218_004238_655.png,untriaged,,
Compendium,PNG/General Art,IMG_20221218_004249_595.png,png,ingame,846243,0.81,1280,696,landscape,misc,scene,,Other Books/Compendium/PNG/General Art/IMG_20221218_004249_595.png,untriaged,,
Compendium,PNG/General Art,Jan_10_Desert_explo.png,png,ingame,17060150,16.27,6000,3500,landscape,scene_landscape,scene,tag:wasteland,Other Books/Compendium/PNG/General Art/Jan_10_Desert_explo.png,untriaged,,
Compendium,PNG/General Art,Jan_3_FP_2.png,png,ingame,9768196,9.32,6000,3500,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Jan_3_FP_2.png,untriaged,,
Compendium,PNG/General Art,Jan_9_Cultist_.png,png,ingame,19094167,18.21,6000,3500,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Jan_9_Cultist_.png,untriaged,,
Compendium,PNG/General Art,Meeting.png,png,ingame,4061883,3.87,6000,3375,landscape,scene_landscape,scene,tag:starport_bar;tag:patron_meeting,Other Books/Compendium/PNG/General Art/Meeting.png,untriaged,,
Compendium,PNG/General Art,Nov_10_Thugfight_Illus-p41.png,png,ingame,12863347,12.27,6000,3000,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Nov_10_Thugfight_Illus-p41.png,untriaged,,
Compendium,PNG/General Art,Nov_11_warehouse3_.png,png,ingame,15878288,15.14,6000,2880,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Nov_11_warehouse3_.png,untriaged,,
Compendium,PNG/General Art,Nov_12_Tank_fight-p.15.png,png,ingame,7601272,7.25,6000,2880,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Nov_12_Tank_fight-p.15.png,untriaged,,
Compendium,PNG/General Art,Nov_13_engineerfight3_.png,png,ingame,6772299,6.46,5000,2400,landscape,scene_landscape,scene,species:engineer,Other Books/Compendium/PNG/General Art/Nov_13_engineerfight3_.png,untriaged,,
Compendium,PNG/General Art,Nov_14_Scouting_guards_.png,png,ingame,12003435,11.45,5000,2400,landscape,scene_landscape,scene,tag:wilderness_approach,Other Books/Compendium/PNG/General Art/Nov_14_Scouting_guards_.png,untriaged,,
Compendium,PNG/General Art,Nov_16_Meeting-p23.png,png,ingame,6642356,6.33,5000,2917,landscape,scene_landscape,scene,tag:starport_bar;tag:patron_meeting,Other Books/Compendium/PNG/General Art/Nov_16_Meeting-p23.png,untriaged,,
Compendium,PNG/General Art,Nov_22_Driftingaway.png,png,ingame,2645827,2.52,6000,3500,landscape,scene_landscape,scene,tag:space_travel,Other Books/Compendium/PNG/General Art/Nov_22_Driftingaway.png,untriaged,,
Compendium,PNG/General Art,Nov_24_Cityview_.png,png,ingame,9029732,8.61,6000,3500,landscape,scene_landscape,scene,tag:starport_street,Other Books/Compendium/PNG/General Art/Nov_24_Cityview_.png,untriaged,,
Compendium,PNG/General Art,Nov_25_Street_2nd scene_-p35.png,png,ingame,7769573,7.41,6000,3500,landscape,scene_landscape,scene,tag:starport_street;tag:battle_action;named_scene,Other Books/Compendium/PNG/General Art/Nov_25_Street_2nd scene_-p35.png,untriaged,,
Compendium,PNG/General Art,Nov_25_Street_trade_.png,png,ingame,19021781,18.14,6000,3500,landscape,scene_landscape,scene,tag:starport_market;tag:starport_street,Other Books/Compendium/PNG/General Art/Nov_25_Street_trade_.png,untriaged,,
Compendium,PNG/General Art,Nov_7_streetwalk_Illus-p21.png,png,ingame,11442509,10.91,6000,2043,landscape,scene_landscape,scene,tag:starport_street,Other Books/Compendium/PNG/General Art/Nov_7_streetwalk_Illus-p21.png,untriaged,,
Compendium,PNG/General Art,Nov_9_sneakout_F_Illus.png,png,ingame,13971379,13.32,6000,2400,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Nov_9_sneakout_F_Illus.png,untriaged,,
Compendium,PNG/General Art,Orbital space station.png,png,ingame,5019430,4.79,6000,4000,landscape,scene_landscape,scene,tag:space_travel;tag:world_arrival,Other Books/Compendium/PNG/General Art/Orbital space station.png,untriaged,,
Compendium,PNG/General Art,Red Desert.png,png,ingame,19339010,18.44,6000,3375,landscape,scene_landscape,scene,tag:wasteland,Other Books/Compendium/PNG/General Art/Red Desert.png,untriaged,,
Compendium,PNG/General Art,Repair.png,png,ingame,6675899,6.37,6000,3375,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Repair.png,untriaged,,
Compendium,PNG/General Art,Ship Attack.png,png,ingame,4641005,4.43,6000,3375,landscape,scene_landscape,scene,tag:battle_action,Other Books/Compendium/PNG/General Art/Ship Attack.png,untriaged,,
Compendium,PNG/General Art,Shipyard.png,png,ingame,3810838,3.63,6000,3375,landscape,scene_landscape,scene,tag:starport_docks,Other Books/Compendium/PNG/General Art/Shipyard.png,untriaged,,
Compendium,PNG/General Art,Sneaky_swarm_Concept.png,png,ingame,17986866,17.15,6000,3375,landscape,scene_landscape,scene,species:swarm;concept_sheet,Other Books/Compendium/PNG/General Art/Sneaky_swarm_Concept.png,untriaged,,
Compendium,PNG/General Art,Swamp_attack_Concept.png,png,ingame,17760878,16.94,6000,3375,landscape,scene_landscape,scene,tag:battle_action;concept_sheet,Other Books/Compendium/PNG/General Art/Swamp_attack_Concept.png,untriaged,,
Compendium,PNG/General Art,Swift.png,png,ingame,2864526,2.73,6000,3375,landscape,scene_landscape,scene,species:swift,Other Books/Compendium/PNG/General Art/Swift.png,untriaged,,
Compendium,PNG/General Art,The Corridor.png,png,ingame,4201094,4.01,6000,3217,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/The Corridor.png,untriaged,,
Compendium,PNG/General Art,Unity Grunts.png,png,ingame,6721063,6.41,6000,3375,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/Unity Grunts.png,untriaged,,
Compendium,PNG/General Art,nov_17_Gun_shop2.png,png,ingame,5101203,4.86,6000,3600,landscape,scene_landscape,scene,,Other Books/Compendium/PNG/General Art/nov_17_Gun_shop2.png,untriaged,,
Compendium,PNG/General Art,precursor Attack.png,png,ingame,5192737,4.95,6000,3375,landscape,scene_landscape,scene,species:precursor;tag:battle_action,Other Books/Compendium/PNG/General Art/precursor Attack.png,untriaged,,
Compendium,PNG/Miniatures,bust.png,png,ingame,18385749,17.53,3000,3000,square,fullpage,reference_photo,,Other Books/Compendium/PNG/Miniatures/bust.png,untriaged,,
Compendium,PNG/Miniatures,captain.png,png,ingame,9919694,9.46,3000,3000,square,fullpage,reference_photo,species:captain,Other Books/Compendium/PNG/Miniatures/captain.png,untriaged,,
Compendium,PNG/Miniatures,converted.png,png,ingame,15355608,14.64,3000,3000,square,fullpage,reference_photo,species:converted,Other Books/Compendium/PNG/Miniatures/converted.png,untriaged,,
Compendium,PNG/Miniatures,engineer.png,png,ingame,10562126,10.07,3000,3000,square,fullpage,reference_photo,species:engineer,Other Books/Compendium/PNG/Miniatures/engineer.png,untriaged,,
Compendium,PNG/Miniatures,feral.png,png,ingame,12705203,12.12,3000,3000,square,fullpage,reference_photo,species:feral,Other Books/Compendium/PNG/Miniatures/feral.png,untriaged,,
Compendium,PNG/Miniatures,k_erin.png,png,ingame,10908724,10.4,3000,3000,square,fullpage,reference_photo,species:k_erin,Other Books/Compendium/PNG/Miniatures/k_erin.png,untriaged,,
Compendium,PNG/Miniatures,krag.png,png,ingame,11869354,11.32,3000,3000,square,fullpage,reference_photo,species:krag,Other Books/Compendium/PNG/Miniatures/krag.png,untriaged,,
Compendium,PNG/Miniatures,precursor.png,png,ingame,10108893,9.64,3000,3000,square,fullpage,reference_photo,species:precursor,Other Books/Compendium/PNG/Miniatures/precursor.png,untriaged,,
Compendium,PNG/Miniatures,psionic.png,png,ingame,11549606,11.01,3000,3000,square,fullpage,reference_photo,species:psionic,Other Books/Compendium/PNG/Miniatures/psionic.png,untriaged,,
Compendium,PNG/Miniatures,soulless.png,png,ingame,10646401,10.15,3000,3000,square,fullpage,reference_photo,species:soulless,Other Books/Compendium/PNG/Miniatures/soulless.png,untriaged,,
Compendium,PNG/Miniatures,star buggy.png,png,ingame,15035054,14.34,3000,3000,square,fullpage,reference_photo,,Other Books/Compendium/PNG/Miniatures/star buggy.png,untriaged,,
Compendium,PNG/Miniatures,tcs.png,png,ingame,25084788,23.92,3000,3000,square,fullpage,reference_photo,,Other Books/Compendium/PNG/Miniatures/tcs.png,untriaged,,
Compendium,PNG/Miniatures,terrain 2.png,png,ingame,45919991,43.79,3000,3000,square,fullpage,reference_photo,,Other Books/Compendium/PNG/Miniatures/terrain 2.png,untriaged,,
